"","treated","age","educ","black","hisp","married","nodegree","urban","fsize","re14","re18"
"13544",0,26,16,0,0,0,0,1,1,17879.951171875,0
"13545",0,26,16,0,0,0,0,1,1,12249.38671875,4369.6376953125
"13546",0,26,16,0,0,0,0,0,1,12944.0322265625,811.271911621094
"13547",0,26,16,0,0,0,0,0,1,4373.75830078125,0
"13548",0,26,16,0,0,0,0,1,1,8332.1611328125,14911.7392578125
"13549",0,26,16,0,0,0,0,1,1,25243.548828125,25564.669921875
"13550",0,26,16,0,0,0,0,1,1,4946.6611328125,8394.96484375
"13551",0,26,16,0,0,0,0,0,1,3487.54833984375,1717.11828613281
"13552",0,26,16,0,0,0,0,1,1,19315.791015625,6943.83740234375
"13553",0,26,16,0,0,0,0,1,1,0,0
"13554",0,26,16,0,0,0,0,1,1,13980.62890625,18699.15234375
"13555",0,26,16,0,0,0,0,0,1,13855.306640625,5163.1767578125
"13556",0,26,16,0,0,0,0,0,1,0,0
"13557",0,26,16,0,0,0,0,1,1,6910.64501953125,17067.7421875
"13558",0,26,16,0,0,0,0,0,1,16861.2578125,2583.06616210938
"13559",0,26,16,0,0,0,0,1,1,24119.2265625,25564.669921875
"13560",0,26,16,0,0,0,0,0,1,18141.337890625,25564.669921875
"13561",0,28,12,0,0,0,0,0,1,3804.435546875,21197.98828125
"13562",0,28,12,0,0,0,0,1,1,14891.9033203125,2624.4423828125
"13563",0,25,16,0,0,0,0,1,1,0,19961.130859375
"13564",0,25,16,0,0,0,0,1,1,0,25564.669921875
"13565",0,25,16,0,0,0,0,1,1,6565.11279296875,13806.3994140625
"13566",0,25,16,0,0,0,0,1,1,1917.43542480469,5396.6572265625
"13567",0,25,16,0,0,0,0,0,1,25243.548828125,25564.669921875
"13568",0,25,16,0,0,0,0,1,1,25243.548828125,25564.669921875
"13569",0,25,16,0,0,0,0,0,1,2655.04833984375,16020.0341796875
"13570",0,25,16,0,0,0,0,0,1,25243.548828125,25564.669921875
"13571",0,25,16,0,0,0,0,1,1,25243.548828125,25564.669921875
"13572",0,25,16,0,0,0,0,1,1,25243.548828125,25564.669921875
"13573",0,25,16,0,0,0,0,1,1,11153.7099609375,17426.830078125
"13574",0,25,16,0,0,0,0,1,1,8693.806640625,12791.201171875
"13575",0,25,16,0,0,0,0,0,1,21424.791015625,20779.791015625
"13576",0,25,16,0,0,0,0,1,1,25241.7578125,25564.669921875
"13577",0,25,16,0,0,0,0,1,1,21483.87109375,24746.009765625
"13578",0,25,16,0,0,0,0,1,1,15155.0810546875,20735.458984375
"13579",0,25,16,0,0,0,0,0,1,4789.11279296875,1251.63439941406
"13580",0,25,16,0,0,0,0,1,1,10779.5322265625,9213.625
"13581",0,25,16,0,0,0,0,1,1,7812.9677734375,18244.01171875
"13582",0,25,16,0,0,0,0,1,1,19199.419921875,25564.669921875
"13583",0,24,15,0,0,0,0,1,1,25243.548828125,25564.669921875
"13584",0,24,15,0,0,0,0,1,1,16154.0810546875,22055.068359375
"13585",0,24,15,0,0,0,0,1,1,15545.37109375,0
"13586",0,24,15,0,0,0,0,1,1,1965.77416992188,7772.841796875
"13587",0,24,15,0,0,0,0,1,1,22278.7734375,16909.625
"13588",0,28,12,0,0,0,0,0,1,6803.2255859375,0
"13589",0,28,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13590",0,28,12,0,0,0,0,1,1,16850.515625,8786.5625
"13591",0,28,12,0,0,0,0,1,1,17120.85546875,13556.6640625
"13592",0,28,12,0,0,0,0,0,1,13033.548828125,23046.623046875
"13593",0,28,12,0,0,0,0,1,1,14863.2578125,15094.9765625
"13594",0,28,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13595",0,28,12,0,0,0,0,1,1,19704.291015625,0
"13596",0,28,12,0,0,0,0,1,1,23737.88671875,15105.3212890625
"13597",0,28,12,0,0,0,0,1,1,13907.2255859375,4851.37646484375
"13598",0,28,12,0,0,0,0,0,1,8595.3388671875,7333.95703125
"13599",0,28,12,0,0,0,0,0,1,2194.935546875,0
"13600",0,28,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13601",0,28,12,0,0,0,0,1,1,11467.0166015625,13503.4658203125
"13602",0,28,12,0,0,0,0,0,1,25243.548828125,25564.669921875
"13603",0,28,12,0,0,0,0,1,1,21301.2578125,24329.291015625
"13604",0,28,12,0,0,0,0,0,1,12890.322265625,13674.8818359375
"13605",0,28,12,0,0,0,0,1,1,18368.708984375,19002.0859375
"13606",0,28,12,0,0,0,0,1,1,25243.548828125,0
"13607",0,23,13,0,0,0,0,1,1,19416.048828125,0
"13608",0,23,13,0,0,0,0,1,1,984.677429199219,2857.92309570312
"13609",0,23,13,0,0,0,0,1,1,21351.38671875,24196.294921875
"13610",0,23,13,0,0,0,0,1,1,15099.5810546875,5454.28857421875
"13611",0,23,13,0,0,0,0,0,1,21014.806640625,0
"13612",0,23,13,0,0,0,0,1,1,16071.7255859375,25564.669921875
"13613",0,23,13,0,0,0,0,0,1,6004.74169921875,5871.0078125
"13614",0,23,13,0,0,0,0,1,1,13013.8544921875,16583.046875
"13615",0,23,13,0,0,0,0,1,1,5118.5322265625,9786.9833984375
"13616",0,23,13,0,0,0,0,1,1,5861.51611328125,6453.23193359375
"13617",0,33,12,1,0,1,0,0,4,18705.291015625,20306.91796875
"13618",0,33,12,1,0,1,0,1,2,12639.677734375,14496.498046875
"13619",0,33,12,1,0,1,0,1,4,25243.548828125,25564.669921875
"13620",0,33,12,1,0,1,0,0,4,25243.548828125,21087.158203125
"13621",0,27,14,0,0,0,0,1,1,6514.98388671875,0
"13622",0,28,10,0,0,0,1,1,1,8034.9677734375,8514.66015625
"13623",0,28,17,0,1,0,0,1,1,17097.580078125,18982.875
"13624",0,38,11,0,0,0,1,0,1,3580.64526367188,0
"13625",0,27,14,0,0,0,0,1,1,23716.40234375,701.920104980469
"13626",0,27,14,0,0,0,0,1,1,15205.2099609375,22324.015625
"13627",0,27,14,0,0,0,0,1,1,24045.822265625,25564.669921875
"13628",0,36,8,0,1,1,1,1,5,25243.548828125,25564.669921875
"13629",0,26,15,0,0,0,0,0,1,23811.291015625,25564.669921875
"13630",0,26,15,0,0,0,0,1,1,18631.88671875,13651.23828125
"13631",0,23,12,0,0,0,0,0,1,9264.9189453125,0
"13632",0,23,12,0,0,0,0,1,1,6509.61279296875,5636.04931640625
"13633",0,25,15,0,0,0,0,0,1,11089.2578125,1492.50378417969
"13634",0,25,15,0,0,0,0,1,1,18153.87109375,23689.435546875
"13635",0,25,15,0,0,0,0,0,1,14374.5,19736.515625
"13636",0,25,15,0,0,0,0,0,1,14582.177734375,15060.9892578125
"13637",0,38,12,0,0,0,0,1,1,21963.677734375,23614.0703125
"13638",0,24,14,0,0,0,0,0,1,17505.7734375,11669.6064453125
"13639",0,24,14,0,0,0,0,1,1,13663.7421875,13932.005859375
"13640",0,24,14,0,0,0,0,0,1,14333.322265625,23897.794921875
"13641",0,24,14,0,0,0,0,0,1,19722.193359375,21196.509765625
"13642",0,24,14,0,0,0,0,0,1,7091.4677734375,0
"13643",0,24,14,0,0,0,0,1,1,14632.306640625,20639.40625
"13644",0,24,14,0,0,0,0,1,1,5444.37109375,103.440856933594
"13645",0,24,14,0,0,0,0,1,1,11894.9033203125,12538.509765625
"13646",0,24,14,0,0,0,0,1,1,16660.7421875,25564.669921875
"13647",0,24,14,0,0,0,0,1,1,8475.38671875,25564.669921875
"13648",0,24,14,0,0,0,0,1,1,4447.1611328125,8488.0615234375
"13649",0,23,12,0,0,0,0,0,1,13479.3388671875,13332.048828125
"13650",0,23,12,0,0,0,0,1,1,17427,25094.751953125
"13651",0,23,12,0,0,0,0,1,1,14895.4833984375,12324.2392578125
"13652",0,23,12,0,0,0,0,0,1,7526.51611328125,13680.79296875
"13653",0,23,12,0,0,0,0,0,1,5168.6611328125,23170.751953125
"13654",0,23,12,0,0,0,0,1,1,12347.8544921875,20555.17578125
"13655",0,23,12,0,0,0,0,1,1,932.758056640625,0
"13656",0,23,12,0,0,0,0,0,1,1579.06457519531,3010.12915039062
"13657",0,23,12,0,0,0,0,1,1,10546.7900390625,888.113647460938
"13658",0,23,12,0,0,0,0,1,1,15360.9677734375,17273.146484375
"13659",0,23,12,0,0,0,0,1,1,18356.177734375,23761.84375
"13660",0,23,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13661",0,23,12,0,0,0,0,1,1,11381.0810546875,21478.755859375
"13662",0,23,12,0,0,0,0,1,1,0,0
"13663",0,23,12,0,0,0,0,0,1,9374.12890625,0
"13664",0,23,12,0,0,0,0,0,1,8235.4833984375,7880.7158203125
"13665",0,23,12,0,0,0,0,1,1,15547.1611328125,18316.419921875
"13666",0,23,12,0,0,0,0,1,1,2588.80639648438,1918.08911132812
"13667",0,43,14,0,0,0,0,1,1,6967.935546875,428.540710449219
"13668",0,22,14,0,1,0,0,1,1,5281.45166015625,6014.34716796875
"13669",0,28,9,0,0,0,1,1,1,4896.5322265625,9919.978515625
"13670",0,27,13,0,0,0,0,0,1,0,0
"13671",0,27,13,0,0,0,0,1,1,21140.12890625,23639.19140625
"13672",0,27,13,0,0,0,0,0,1,10066.9833984375,25564.669921875
"13673",0,27,13,0,0,0,0,1,1,25243.548828125,25564.669921875
"13674",0,27,13,0,0,0,0,1,1,14596.5,25564.669921875
"13675",0,26,14,0,0,0,0,1,1,6092.4677734375,18524.78125
"13676",0,26,14,0,0,0,0,0,1,445.790313720703,9328.8876953125
"13677",0,36,7,0,1,1,1,1,4,12124.064453125,13507.8984375
"13678",0,27,11,0,0,0,1,0,1,17088.62890625,25564.669921875
"13679",0,26,14,0,0,0,0,0,1,21609.193359375,0
"13680",0,26,14,0,0,0,0,1,1,0,0
"13681",0,26,14,0,0,0,0,1,1,230.951614379883,0
"13682",0,26,14,0,0,0,0,1,1,25243.548828125,25564.669921875
"13683",0,26,14,0,0,0,0,0,1,11429.4189453125,24771.130859375
"13684",0,32,18,1,0,1,0,1,5,25243.548828125,25564.669921875
"13685",0,25,14,0,0,0,0,0,1,1188.77416992188,0
"13686",0,25,14,0,0,0,0,1,1,10265.7099609375,20872.888671875
"13687",0,25,14,0,0,0,0,0,1,24087,25564.669921875
"13688",0,25,14,0,0,0,0,1,1,23241.966796875,25564.669921875
"13689",0,25,14,0,0,0,0,0,1,17536.208984375,15273.7822265625
"13690",0,25,14,0,0,0,0,1,1,22207.162109375,25564.669921875
"13691",0,25,14,0,0,0,0,1,1,19335.484375,25564.669921875
"13692",0,25,14,0,0,0,0,1,1,22862.419921875,22343.2265625
"13693",0,25,14,0,0,0,0,1,1,16483.5,6500.51904296875
"13694",0,25,14,0,0,0,0,1,1,9923.7578125,19022.7734375
"13695",0,25,14,0,0,0,0,1,1,4504.45166015625,4858.76513671875
"13696",0,40,8,1,0,1,1,1,2,15054.822265625,25564.669921875
"13697",0,24,13,0,0,0,0,0,1,4599.3388671875,13992.5927734375
"13698",0,24,13,0,0,0,0,0,1,4017.48388671875,18913.421875
"13699",0,24,13,0,0,0,0,0,1,1972.93542480469,3886.4208984375
"13700",0,24,13,0,0,0,0,0,1,25243.548828125,23903.705078125
"13701",0,24,13,0,0,0,0,0,1,11941.451171875,3406.15966796875
"13702",0,43,11,0,0,0,1,1,1,24369.87109375,19176.45703125
"13703",0,27,12,0,0,0,0,1,1,24693.919921875,25498.171875
"13704",0,27,12,0,0,0,0,0,1,17342.85546875,17648.48828125
"13705",0,27,12,0,0,0,0,0,1,25243.548828125,24777.041015625
"13706",0,27,12,0,0,0,0,1,1,10860.0966796875,6487.2197265625
"13707",0,27,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13708",0,27,12,0,0,0,0,1,1,7061.0322265625,25499.650390625
"13709",0,27,12,0,0,0,0,1,1,9866.4677734375,25564.669921875
"13710",0,27,12,0,0,0,0,1,1,14755.8388671875,9158.94921875
"13711",0,27,12,0,0,0,0,1,1,20773.11328125,23390.93359375
"13712",0,27,12,0,0,0,0,0,1,0,12174.9892578125
"13713",0,27,12,0,0,0,0,1,1,6608.08056640625,25564.669921875
"13714",0,27,12,0,0,0,0,0,1,13592.12890625,0
"13715",0,27,12,0,0,0,0,1,1,18359.7578125,25564.669921875
"13716",0,27,12,0,0,0,0,1,1,1630.98388671875,9213.625
"13717",0,27,12,0,0,0,0,1,1,13713.87109375,23340.69140625
"13718",0,27,12,0,0,0,0,1,1,9481.548828125,16686.48828125
"13719",0,27,12,0,0,0,0,1,1,17584.548828125,15804.2861328125
"13720",0,23,16,0,1,0,0,1,1,14773.7421875,17050.009765625
"13721",0,27,10,0,0,0,1,0,1,0,1102.38403320312
"13722",0,26,13,0,0,0,0,1,1,3222.58056640625,0
"13723",0,26,13,0,0,0,0,1,1,2916.435546875,0
"13724",0,26,13,0,0,0,0,1,1,1818.9677734375,13447.3115234375
"13725",0,26,13,0,0,0,0,1,1,50.1290321350098,31.0322589874268
"13726",0,26,13,0,0,0,0,1,1,0,18629.69921875
"13727",0,26,13,0,0,0,0,1,1,4590.38720703125,7729.98779296875
"13728",0,26,13,0,0,0,0,1,1,12668.322265625,16398.33203125
"13729",0,26,13,0,0,0,0,1,1,19570.015625,23840.162109375
"13730",0,24,12,0,0,0,0,0,1,8126.2744140625,13400.0244140625
"13731",0,24,12,0,0,0,0,1,1,583.645141601562,230.525344848633
"13732",0,25,13,0,0,0,0,1,1,15237.435546875,15799.8525390625
"13733",0,25,13,0,0,0,0,0,1,17840.564453125,23479.59765625
"13734",0,25,13,0,0,0,0,0,1,19571.806640625,16018.5556640625
"13735",0,25,13,0,0,0,0,1,1,14421.048828125,14124.1103515625
"13736",0,25,13,0,0,0,0,0,1,20157.2421875,11644.4853515625
"13737",0,25,13,0,0,0,0,0,1,0,10576.0888671875
"13738",0,25,13,0,0,0,0,1,1,19765.162109375,23170.751953125
"13739",0,25,13,0,0,0,0,0,1,25243.548828125,19.2104454040527
"13740",0,25,13,0,0,0,0,1,1,25243.548828125,14537.8740234375
"13741",0,24,10,0,0,0,1,0,1,16202.4189453125,13218.2646484375
"13742",0,24,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13743",0,24,12,0,0,0,0,0,1,10151.12890625,7623.59130859375
"13744",0,24,12,0,0,0,0,1,1,7320.62890625,11374.0615234375
"13745",0,24,12,0,0,0,0,0,1,7483.54833984375,18530.69140625
"13746",0,24,12,0,0,0,0,1,1,16184.5166015625,20145.845703125
"13747",0,24,12,0,0,0,0,0,1,9943.451171875,11307.5634765625
"13748",0,24,12,0,0,0,0,0,1,4830.29052734375,2197.37939453125
"13749",0,24,12,0,0,0,0,0,1,22654.7421875,23486.986328125
"13750",0,24,12,0,0,0,0,1,1,6126.48388671875,25564.669921875
"13751",0,24,12,0,0,0,0,0,1,23413.837890625,25564.669921875
"13752",0,24,12,0,0,0,0,1,1,16098.5810546875,4997.67138671875
"13753",0,24,12,0,0,0,0,1,1,17887.11328125,2840.1904296875
"13754",0,24,12,0,0,0,0,0,1,8061.82275390625,19862.123046875
"13755",0,24,12,0,0,0,0,0,1,9596.12890625,25564.669921875
"13756",0,24,12,0,0,0,0,1,1,10818.9189453125,9025.9541015625
"13757",0,24,12,0,0,0,0,1,1,13398.7744140625,19198.623046875
"13758",0,24,12,0,0,0,0,1,1,15527.4677734375,15913.6376953125
"13759",0,24,12,0,0,0,0,1,1,7999.1611328125,13642.3720703125
"13760",0,24,12,0,0,0,0,1,1,8586.38671875,11014.9736328125
"13761",0,24,12,0,0,0,0,1,1,6713.70947265625,4062.27026367188
"13762",0,24,12,0,0,0,0,0,1,5825.70947265625,14487.630859375
"13763",0,24,12,0,0,0,0,1,1,7318.8388671875,0
"13764",0,24,12,0,0,0,0,0,1,12931.5,11254.365234375
"13765",0,24,12,0,0,0,0,1,1,19140.337890625,82.752685546875
"13766",0,24,12,0,0,0,0,0,1,2664,19825.1796875
"13767",0,24,12,0,0,0,0,1,1,0,0
"13768",0,24,12,0,0,0,0,1,1,6013.693359375,11773.0478515625
"13769",0,24,12,0,0,0,0,1,1,21150.87109375,15196.9404296875
"13770",0,22,5,0,0,0,1,1,1,4482.9677734375,5291.73876953125
"13771",0,22,12,0,1,0,0,1,1,11091.048828125,10078.095703125
"13772",0,22,12,0,1,0,0,1,1,11094.62890625,14911.7392578125
"13773",0,38,8,0,0,0,1,1,1,6860.51611328125,7941.302734375
"13774",0,26,12,0,0,0,0,0,1,11067.7744140625,17500.716796875
"13775",0,26,12,0,0,0,0,0,1,3731.0322265625,0
"13776",0,26,12,0,0,0,0,0,1,3174.24194335938,25564.669921875
"13777",0,25,12,0,0,0,0,1,1,8880,21950.150390625
"13778",0,25,12,0,0,0,0,1,1,18880.7421875,8607.7568359375
"13779",0,26,12,0,0,0,0,1,1,3886.79028320312,0
"13780",0,26,12,0,0,0,0,0,1,13160.6611328125,1925.47778320312
"13781",0,26,12,0,0,0,0,0,1,1972.93542480469,0
"13782",0,26,12,0,0,0,0,0,1,0,0
"13783",0,26,12,0,0,0,0,0,1,25243.548828125,18619.35546875
"13784",0,26,12,0,0,0,0,1,1,25243.548828125,8686.0771484375
"13785",0,26,12,0,0,0,0,1,1,14526.677734375,11975.49609375
"13786",0,26,12,0,0,0,0,0,1,12888.5322265625,16667.27734375
"13787",0,26,12,0,0,0,0,1,1,17117.2734375,16996.810546875
"13788",0,26,12,0,0,0,0,1,1,22722.7734375,25564.669921875
"13789",0,26,12,0,0,0,0,0,1,22242.966796875,25564.669921875
"13790",0,26,12,0,0,0,0,1,1,12466.0166015625,14780.2216796875
"13791",0,26,12,0,0,0,0,0,1,17700.919921875,18214.45703125
"13792",0,26,12,0,0,0,0,1,1,6047.70947265625,0
"13793",0,26,12,0,0,0,0,0,1,1613.08068847656,5937.50537109375
"13794",0,26,12,0,0,0,0,1,1,16154.0810546875,21613.228515625
"13795",0,26,12,0,0,0,0,0,1,12292.3544921875,9806.193359375
"13796",0,26,12,0,0,0,0,0,1,0,0
"13797",0,26,12,0,0,0,0,0,1,13891.11328125,10527.32421875
"13798",0,26,12,0,0,0,0,1,1,12686.2255859375,25564.669921875
"13799",0,26,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13800",0,26,12,0,0,0,0,0,1,18549.533203125,17652.921875
"13801",0,26,12,0,0,0,0,1,1,12439.1611328125,12640.47265625
"13802",0,26,12,0,0,0,0,0,1,20169.7734375,13125.1669921875
"13803",0,26,12,0,0,0,0,1,1,21609.193359375,24039.65625
"13804",0,26,12,0,0,0,0,0,1,13964.5166015625,1671.30871582031
"13805",0,35,12,0,0,1,0,1,2,2286.24194335938,923.5791015625
"13806",0,25,12,0,0,0,0,1,1,12428.4189453125,14945.7265625
"13807",0,25,12,0,0,0,0,0,1,16859.466796875,21490.578125
"13808",0,25,12,0,0,0,0,1,1,15765.5810546875,9617.044921875
"13809",0,25,12,0,0,0,0,0,1,10305.0966796875,10542.1015625
"13810",0,25,12,0,0,0,0,1,1,19041.87109375,22910.671875
"13811",0,25,12,0,0,0,0,1,1,6103.20947265625,13804.921875
"13812",0,25,12,0,0,0,0,1,1,13529.4677734375,14177.30859375
"13813",0,25,12,0,0,0,0,0,1,9955.9833984375,14993.013671875
"13814",0,25,12,0,0,0,0,0,1,25243.548828125,25564.669921875
"13815",0,25,12,0,0,0,0,1,1,14430,21057.603515625
"13816",0,25,12,0,0,0,0,0,1,0,0
"13817",0,25,12,0,0,0,0,0,1,17974.837890625,0
"13818",0,25,12,0,0,0,0,1,1,7659,12401.0810546875
"13819",0,25,12,0,0,0,0,1,1,13259.12890625,18309.033203125
"13820",0,25,12,0,0,0,0,1,1,4651.25830078125,15319.591796875
"13821",0,25,12,0,0,0,0,1,1,9341.9033203125,0
"13822",0,25,12,0,0,0,0,1,1,2117.95166015625,25564.669921875
"13823",0,25,12,0,0,0,0,1,1,0,0
"13824",0,25,12,0,0,0,0,1,1,14474.7578125,20145.845703125
"13825",0,25,12,0,0,0,0,1,1,10656,0
"13826",0,25,12,0,0,0,0,1,1,11137.5966796875,21517.17578125
"13827",0,25,12,0,0,0,0,0,1,13244.806640625,25564.669921875
"13828",0,35,10,0,0,1,1,1,5,1086.72583007812,1745.19506835938
"13829",0,43,9,0,0,0,1,0,1,15758.4189453125,19568.0546875
"13830",0,26,9,0,0,0,1,1,1,472.645172119141,8168.87255859375
"13831",0,26,9,0,0,0,1,0,1,15559.693359375,16176.6728515625
"13832",0,41,11,0,0,1,1,1,4,25243.548828125,25564.669921875
"13833",0,35,9,0,0,1,1,1,3,0,11337.1181640625
"13834",0,41,10,0,0,1,1,0,2,19023.966796875,25564.669921875
"13835",0,24,14,0,1,0,0,0,1,10385.6611328125,106.39631652832
"13836",0,24,14,0,1,0,0,0,1,3007.74194335938,19028.685546875
"13837",0,32,11,1,0,1,1,1,4,25243.548828125,25564.669921875
"13838",0,35,7,0,0,1,1,1,3,5992.20947265625,8795.4287109375
"13839",0,23,9,0,1,0,1,0,1,7691.2255859375,8637.3115234375
"13840",0,46,0,0,1,1,1,1,5,14881.1611328125,5964.1044921875
"13841",0,32,12,1,0,1,0,0,5,22864.208984375,25564.669921875
"13842",0,32,12,1,0,1,0,0,1,0,21296.99609375
"13843",0,32,12,1,0,1,0,1,2,19328.322265625,25564.669921875
"13844",0,32,12,1,0,1,0,0,5,0,0
"13845",0,32,12,1,0,1,0,0,6,19867.208984375,25564.669921875
"13846",0,25,6,0,0,0,1,1,1,7331.37109375,106.39631652832
"13847",0,22,0,0,0,0,1,1,1,0,0
"13848",0,22,0,0,0,0,1,1,1,9236.2744140625,16216.5712890625
"13849",0,35,11,0,1,1,1,0,4,14950.9833984375,23717.51171875
"13850",0,41,7,0,0,1,1,0,4,25243.548828125,25564.669921875
"13851",0,26,12,0,1,0,0,1,1,24337.64453125,12183.85546875
"13852",0,32,9,1,0,1,1,0,6,18483.291015625,25564.669921875
"13853",0,25,12,0,1,0,0,0,1,17077.88671875,13518.2431640625
"13854",0,23,2,0,0,0,1,1,1,5027.2255859375,3521.42236328125
"13855",0,35,10,0,1,1,1,1,2,21376.451171875,24983.923828125
"13856",0,35,10,0,1,1,1,1,2,20372.080078125,9788.4609375
"13857",0,41,6,0,0,1,1,1,2,13618.9833984375,14265.97265625
"13858",0,55,12,1,0,0,0,0,1,4694.2255859375,0
"13859",0,28,0,0,0,0,1,0,1,0,0
"13860",0,49,16,1,0,0,0,1,1,25243.548828125,2831.32421875
"13861",0,44,11,1,0,1,1,1,2,0,0
"13862",0,31,15,1,0,1,0,0,6,25243.548828125,23874.150390625
"13863",0,49,8,0,1,1,1,0,5,2028.43542480469,0
"13864",0,41,10,0,1,1,1,1,5,12510.7744140625,0
"13865",0,35,8,0,1,1,1,1,1,19847.515625,22686.05859375
"13866",0,37,14,0,0,0,0,0,1,7193.51611328125,11880.921875
"13867",0,29,0,0,1,0,1,1,1,0,1034.40856933594
"13868",0,41,9,0,1,1,1,1,5,12507.193359375,25564.669921875
"13869",0,51,10,1,0,1,1,0,2,7454.9033203125,6088.2333984375
"13870",0,51,10,1,0,1,1,0,4,16650,0
"13871",0,45,11,0,0,1,1,0,3,21747.048828125,0
"13872",0,32,5,1,0,1,1,1,2,0,187.671279907227
"13873",0,34,11,0,0,1,1,1,2,23549.90234375,25564.669921875
"13874",0,34,11,0,0,1,1,0,4,9680.2744140625,14093.078125
"13875",0,34,11,0,0,1,1,1,4,18827.033203125,21830.455078125
"13876",0,26,0,0,0,0,1,1,1,0,920.623657226562
"13877",0,34,10,0,0,1,1,0,4,12945.822265625,6386.734375
"13878",0,34,10,0,0,1,1,1,5,12965.5166015625,11953.330078125
"13879",0,34,10,0,0,1,1,1,3,25243.548828125,25564.669921875
"13880",0,37,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"13881",0,34,10,0,0,1,1,0,5,8935.5,9989.431640625
"13882",0,34,10,0,0,1,1,1,4,25243.548828125,25564.669921875
"13883",0,31,12,1,0,1,0,1,4,25243.548828125,25564.669921875
"13884",0,31,12,1,0,1,0,0,5,25243.548828125,25564.669921875
"13885",0,35,5,0,1,1,1,0,4,9461.8544921875,6160.64208984375
"13886",0,45,9,0,0,1,1,1,2,18293.515625,21761.001953125
"13887",0,44,7,1,0,1,1,1,2,19971.048828125,16383.5546875
"13888",0,51,7,1,0,1,1,1,4,15278.61328125,19268.076171875
"13889",0,35,4,0,1,1,1,0,3,6903.48388671875,15712.6669921875
"13890",0,37,16,0,1,0,0,1,1,0,97.5299530029297
"13891",0,45,8,0,0,1,1,1,3,10634.5166015625,10307.142578125
"13892",0,30,16,1,0,1,0,0,3,20995.11328125,20951.20703125
"13893",0,34,8,0,0,1,1,0,5,15534.62890625,7342.8232421875
"13894",0,34,8,0,0,1,1,0,1,25243.548828125,25564.669921875
"13895",0,51,6,1,0,1,1,1,3,12850.935546875,18013.486328125
"13896",0,51,6,1,0,1,1,0,2,16725.193359375,15944.669921875
"13897",0,34,7,0,0,1,1,0,3,9866.4677734375,13769.4560546875
"13898",0,39,8,1,0,1,1,1,5,9238.064453125,8584.11328125
"13899",0,34,14,0,1,1,0,1,3,25243.548828125,19254.77734375
"13900",0,16,11,1,0,0,1,1,1,4502.6611328125,10293.84375
"13901",0,33,17,0,0,1,0,0,2,8264.12890625,25564.669921875
"13902",0,42,16,0,0,0,0,1,1,0,23764.798828125
"13903",0,37,14,0,1,0,0,0,1,25243.548828125,10002.7314453125
"13904",0,52,4,0,1,1,1,1,3,11078.5166015625,14384.1904296875
"13905",0,17,9,0,0,1,1,0,2,1367.80639648438,2745.61596679688
"13906",0,34,11,0,1,1,1,1,3,22040.662109375,24642.568359375
"13907",0,34,11,0,1,1,1,0,3,22003.064453125,24007.146484375
"13908",0,16,10,1,0,0,1,1,1,488.758056640625,7831.95068359375
"13909",0,16,10,1,0,0,1,1,1,2225.37084960938,11570.5986328125
"13910",0,16,10,1,0,0,1,1,1,922.01611328125,4838.07666015625
"13911",0,50,8,0,1,0,1,0,1,13348.6455078125,10791.8369140625
"13912",0,30,13,1,0,1,0,0,1,25243.548828125,24246.537109375
"13913",0,30,10,1,0,1,1,1,2,12011.2744140625,4713.94775390625
"13914",0,30,12,1,0,1,0,1,3,14929.5,16166.3291015625
"13915",0,30,12,1,0,1,0,0,2,20209.162109375,17061.830078125
"13916",0,34,9,0,1,1,1,1,4,10045.5,10282.021484375
"13917",0,21,13,1,0,1,0,1,4,14510.564453125,2911.12133789062
"13918",0,42,12,0,0,0,0,0,1,14521.306640625,17830.248046875
"13919",0,21,12,1,0,1,0,0,4,272.129028320312,5990.70361328125
"13920",0,42,10,0,0,0,1,0,1,4189.35498046875,3457.88012695312
"13921",0,42,10,0,0,0,1,1,1,10548.5810546875,0
"13922",0,52,0,0,1,1,1,1,3,2506.45166015625,0
"13923",0,45,7,0,1,1,1,0,1,18114.484375,18102.150390625
"13924",0,33,12,0,0,1,0,0,3,0,0
"13925",0,51,0,1,0,1,1,1,5,0,0
"13926",0,39,2,1,0,1,1,1,3,0,964.955444335938
"13927",0,42,16,0,1,0,0,0,1,14687.806640625,12009.4833984375
"13928",0,28,16,1,0,1,0,0,5,3689.85473632812,25564.669921875
"13929",0,42,8,0,0,0,1,0,1,11724.822265625,6253.73876953125
"13930",0,32,18,0,0,1,0,1,4,0,7109.3427734375
"13931",0,40,8,0,0,1,1,0,1,21847.306640625,21713.71484375
"13932",0,29,12,1,0,1,0,1,4,25243.548828125,25564.669921875
"13933",0,29,12,1,0,1,0,1,3,14136.38671875,16046.6328125
"13934",0,29,12,1,0,1,0,1,2,22221.484375,25564.669921875
"13935",0,29,12,1,0,1,0,0,5,4056.87084960938,4288.3623046875
"13936",0,18,11,0,0,1,1,1,2,15187.306640625,17847.982421875
"13937",0,33,15,0,1,1,0,1,4,20624.515625,23119.033203125
